title,content
Beko Çamaşır Makinesi Su Akıtması,Beko marka çamaşır makinesini bir yıl önce sıfır almama rağmen aldığım günden bugüne kadar servis çağırmaktan usandım şu an tekrar servis talebi oluşturdum alt bağlantıdan su sızdırma çamaşır kapağından su akıtma mı dersiniz toz kutusunda deterjan bırakma mı dersiniz her şey mevcut servis gelip bakıp bir şey yok birkaç bir şey söyleyip çekip gidiyorlar bıktım sıkıldım acilen yetkililerden yardım istiyorum.
Beko Bulaşık Makinesi Sürekli Hata Ve Yıkamıyor,Bulaşıkları mı yıkamıyor tablet koyunca eritmiyor makine sürekli bir hata veriyor bugün de p1. P2 yanıp sönüyor servis defalarca gelmesine rağmen hiçbir şekilde çözüme kavuşamadı. Servis süresi içerisinde kaç kere geldiler ama çözüme kavuşmadı şu an süresi doldu pişmanım gerçekten çöp olacak.
Beko Buzdolabı Buzluk Arızası,15/01/2019 tarihinde aldığım Beko marka buzdolabı 02/07/2020 de buzluk kısmında aşırı karlanma yüzünden alt ve arka paneller ön tarafa doğru kalkmasından dolayı dolap ® kapağı kapanmamaya başladı. Bunun üzerine servis çağırdım ve servis geldi. Servis sonuç notu ise karlanma yaptığından ve bu yüzden diğer parçalara zarar verdiğinden parça değişimi yapıldı şeklindeydi. 14/04/2021 tarihinden önce aynı arızayı verdiği için servis çağırdık. 14/04/2021 tarihinde gelen servis arızayı giderdi. Sonuç notu olarak devre vermeyen termal ve kart değiştirildi. 20/05/2022 tarihinde yine aynı arızadan dolayı çağrı merkeziyle iletişim sağladık. Çağrı merkezi de servise yönlendirdi. Servis geldi ve sonuç notu ise kart ısıtıcı sensör arızalı ürünün garantisi yok şeklinde. Ben tüketici olarak ürünün değişimini talep ettim ve 20/05/2022 tarihinden sonra firmadan değişim talebim ile ilgili herhangi bir dönüş yapılmadı. Tekrar servise yönlendirildim. Gelecek olan servis aynı arızayı söyleyeceği ve ekstra ücret talep edeceği için kabul etmedim. 3 yıldır bu arızayı sürekli veriyor.
Beko Yetkili Servisin Televizyonuma Tamir Sırasında Verdiği Hasar,Beko 49 inç 123 cm televizyonumu 24.05.2022 tarihinde ses var görüntü yok şikayetiyle yetkili servisi aradım geldiler evimden aldılar. Aradan 3 hafta geçmesine rağmen parça bekliyoruz sebebiyle bekletildim. 13.06.2022 tarihinde iletişim kuramadığım için televizyonu almak istiyorum dedim. Panel arızası olduğunu söylediler. Arızanın ne olduğunu bilmiyordum. Servisten televizyonu getirmelerini istedim. Başka ustaya götürdüm bana direkt olarak pert olduğunu söyledi. Ses var görüntü yoktu. Televizyonumda dedim LED değişimi sırasında serviste panel arızasına sebep olmuşlar. Açık olarak belli dedi servise gidip durumu izah ettim. Kabul etmediler. Kendileri panel arızası olduğunu zaten söylemişlerdi tabi televizyonu istediğimde. Müşteri hizmetlerini her aradığımda servisle görüşüp dönüş yapacaklarını söylediler ama dönüş yapmadılar. Beko yetkili servisinden şikayetçiyim. Kdz. Ereğli/Zonguldak
Beko Televizyonumda Kanallar Bulunmuyor,Beko pişmanlıktır. Servis çok kötü. Televizyonu kurmadan gitti servis tekrar çağırdığımda yine kurmadan gittiler. Televizyoncu çağırdım uydu görünümü var fakat TV kanalları bulunmuyor. Ben neden dünyanın parasını verdim. Ne yapmak gerekiyor bizi dikkate almaları için.
Beko Çamaşır Makinesi Ses Problemi,Beko 9 kilo 1200 devir çamaşır makinesi. Ufak bir ses problemi. Amortisörlerin ve motor kayışının değişmesinden sonra. Durdurulamaz hale geldi. Defalarca servis gelmesine rağmen. Hala ses giderilemedi. Yıllardır Beko kullanıcı olarak mağduriyetimin giderilmesini istiyorum.
Beko Çamaşır Makinenin Yüksek Sesle Çalışması,Beko BK9101 ey çamaşır makinem var ve 7-8 aydır ses gürültüsünden bıktık 6-7 sefer servis geldi hemen hemen bütün parçalar değişti ama ses gitmedi yeni ürün talebimde her seferinde iptal edildi ve en son yine gelip amortisör değişecek dedi bende değiştirmedim 3 defa amortisör mu değişir.
Beko Buzdolabı 3 Kez Bozuldu Motor Değiştirip Geri Getiriyorlar,6.01.2020'de satın almış olduğum 670530 eb seri numaralı buzdolabım hakkında şikayetim var ®. 10.06.2021'de başlayan problemim buzdolabımın no-frost buzluk bölümünün aşırı soğutması ve ana soğutucu bölümünün soğutmayı azaltması ve nihayetinde hiç soğutmaması sebebiyle daha Haziran 2021 tarihinde servisle iletişime geçtim. Servisi motor bozuldu diyerek 25.06.2021 tarihinde 3 gün boyunca yeni motor bekledikten sonra buzdolabımın motor değişimi gerçekleşti.Aynı problem bu yıl da tekrarlandı. 09.06.2022 'de müşteri hizmetlerini aradım ve 11.06.2022'de 10:00-12:00 saatleri arasında servisin evime geleceğine dair teyit aldım. 11.06.2022 Cumartesi günü servis gelmedi çünkü kayıt oluşturmamışlar! Gelmeyince tekrar aradım online destek aldım.Dolabımı 15.06.2022 tarihinde alıp yerine emanet Keysmart ® buzdolabı getirdiler. Buzdolabı zaten hasarlıydı içi küflüydü ve su akıtıyordu. Sonra benim dolabımın yine motorunu değiştirip bu dolabı geri aldılar neyse ki.3 yıllık garanti süresi olan ve 25 yıldır kullandığım dolabın 2 kere motoru değişti. Ve şimdi yine soğutmuyor üstelik bu sefer buzluk da bozuldu! Bu ürün ayıplı mal kategorisine girmeli. Garanti sürem dolana kadar beni oyalıyorlar ve asla değişim kaydı oluşturmuyorlar.Sadece iki buçuk yıldır kullandığım 2 kere motoru değişen ve üçüncü defa soğutma problemi yaratan buzdolabını garanti süresi daha dolmamış olmasına rağmen değiştirmiyorlar.Defalarca aramama ve kayıt oluşturmama rağmen değişim kaydı da açmıyorlar. Buzdolabımda bozulan şeyler yüzünden bir buzdolabı parası daha harcadım bunlar yüzünden.
Beko Çamaşır Makinesi Temiz Yıkamıyor,Beko çamaşır makinesi 1 yıldır kullanıyorum ilk geldiği zamandan beri çamaşırları temiz yıkamıyor kaç kere servis geldi her biri farklı bir şey söylüyor biri diyor su sert biri diyor yeni çıkan makineler leke çıkartmaz sadece kiri alır biri diyor çamaşır çok atmışın 9 kiloluk çamaşır makinesi na iki parça bir şey atmak için almadım herhalde ayrıca makine leke çıkaramayacaksa niye aldık biz bunu leke programı var sözde ama oda hiçbir işe yaramıyor.
Beko Parça Gelmedi Değişim Yapılmadı,Beko bm3003 buzdolabımın paslanma sorunundan dolayı servis yönlendirildi. Sepetleri değişecek denildi. 8 gündür parça gelmedi. Parça gelmiyor değişimi başlatıp onayladık denildi. Şimdi ise değişim birimi reddetti parça göndereceğiz deniliyor. Kaç gündür mağdurum. Bu kadar rezillik olamaz. Beko'ya yakışmıyor. En son çare Tüketici Hakları'na şikayet edeceğim..
Beko Cm10120 Çamaşır Makinesi Arızası Değişim Yapılmıyor!,Beko cm10120 model çamaşır makinesi aldığımız günden beri arıza veriyor üç defa çamaşır yumuşatıcı gözüne su giriyor diye çağırdık servisi her defasında deterjan gözü değişti ama sonuç yine aynı aynı soruna ve her defasında aynı çözüm tüketiciyi mağdur etmekten başka hiçbir işe yaramıyor üstelik bu seferde ana kartı yanmış makine çalışmıyor servis elemanı elektrikten dedi ama biz makineyi kurarken servis elemanı tavsiyesi üzerine ani elektrik akımından etkilenmesin diye bir cihaz aldık fişe o cihazla beraber takıyoruz buna rağmen ana kart yandı sattıkları bu cihazda bir işe yaramıyor tam iki haftadır makinesiz rezil olduk defalarca değiş talep ettim kabul edilmiyor yasal olarak hakkım olmasına rağmen geçmişte Arçelik ®'ten fazlasıyla ağzımız yanmıştı fark etmeden yine Arçelik'in yan ürününü almışız hemen Tüketici Hakları'na başvurumu yapacağım.
Beko Klima Servisinin Aldatıcı Davranışları,3 yıl önce Beko marka klima satın aldım. 3 yıl sonra dış ünitenin yerini değiştirmek için servisten fiyat aldık dış ünite değişimini yaptılar ancak klima tesisatı için bakır yerine alüminyum boru çektiler. İstanbul Maltepe Zümrütevler Arçelik-Beko ® servisinden 1.980 TL'ye bakır olacağını söylediler ancak alüminyum taktılar. Şu anda da biz öyle bir şey söylemedik diyerek işin içinden çıkıyorlar. Arçelik-Beko' nun artık bakır boru kullanmadığını söylüyor fakat 1.980 TL nin üzerine 1.500 TL daha verirseniz bakır yaparız diyorlar. İnsanların birbirine güvenmemesinin bir sebebi daha oldu benim için. Keşke yetkili serviste olsa yazılı bir teklif alıp yaptırsaydım.Ülkemizde bu tarz durumlarda satıcı firmalar kendi servisleri dahi olsa Tüketici Mahkemesi'ne gidebilirsiniz diyerek işin içinden çıkıyor. 500 TL fazla olsun servisleri daha kurumsal firmalardan ürün alın insanın ve firmanın kalitelisi problemde belli oluyor gördüğünüz gibi. Ben bu işten dolayı sorumluluk kime aitse o kişiye hakkımı helal etmiyorum. Elimde teklif formu gibi bir şey olmadığı için maalesef yasal olarak da çözemeyeceğim gibi geliyor fakat yinede bir şansımı deneyeceğim. Servise kayıt açıyorum servisi günü beni çaldırıp kapatıyorlar. Sanıyorum aradık ulaşamadık demek için. Beko takip no:425411616.
Beko Yazarkasa Pos Değişimi,TR 220 yazar kasa pos cihazım var ama temassız özelliği yokmuş müşteri hizmetlerini aradım cihazın arkasında durmadılar program yüklensin veya olmuyorsa fark alıp değiştirsin sattığı cihazı güncellemek ya da değiştirmek zorunda müşteri hizmetleri bana resmen çöpe at yenisini al diyor.
Beko Yazarkasa Pos Servis Sıkıntısı!,Bulunduğumuz bölgede Turkcell hat ® çekiyor sadece cihazda Vodafone ® hat takılı Turkcell hat talebinde bulunduk 25 gün oldu ne gelen var ne giden serviste muhatap bile bulamıyoruz dönüş yok arayan yok hala bekliyoruz müşteri hizmetleri çözeceğiz diyor onların çözdüğü de yok Zonguldak Alaplı.
Beko Kusurlu Ürün Satıyor,Annemler Beko marka TV aldılar fakat üretim hatası olduğu için kurulduğu günde beri ekranı bozuk gidip geliyor. Beko değiştirmiyor ve yaptırmıyor da servis TV yi. Adınıza yakışanı yapın lütfen ve ürünlerinizi arkasında durun. Dünya para ödedik sokağa atacak paramız yok bizim bu devirde.
Beko Buzdolabının Gürültülü Çalışması,Bir ay önce Beko buzdolabı aldık. Pro Smart inventer. Kapak yönünü değiştirdik. Değişimi yanlış yaptıkları için önce ışığı yanmadı sonra arıza sinyali verdi. Servis çağırdık. Bu sorun düzelti. Fakat şimdi çok gürültülü çalışıyor. Sesi inanılmaz rahatsız edici. Kapağı açınca ses biraz azalıyor. Kapatınca tekrar artıyor. Beko'dan bir çözüm bulmasını istiyoruz.
Beko Servisin İlgisizliği,Televizyonun ekranı kırıldı. Ekranını ücret karşılığı değiştirdim. Ekranı sökerken paneli kırmışlar. 45 gün paneli değiştirsinler diye bekledim. Paneli değiştirdiler. Televizyonun ekranı kararmaya başladı. TV yi götürdüler23 gün sonra geri getirdiler tamamen ekranını çizmişler.
Beko Çamaşır Makinesi Yapamadılar,Çamaşır makineme sesli çalışıyor diye servis çağırdık amortisör ve deterjan çekmecesinde sorun var diye aldılar yapıldı diye geldi makinemiz bu sefer elektrik sızdırmaya başladı tekrar servisi ardım bizle alakası yok dendi 1700 TL parama aldılar.
Beko Servisin Yanlış Müdahalesi Sonucu Makinem Bozuldu,Beko çamaşır makinesi 10 kilogram siyah aldım ( cm 10120a ) 2 ay kullandım kazanda ses gelmeye başladı her gelen servis daha kötü yaptı gitti 3 kez geldiler değişim talep ettim değiştirmediler şu an fabrikayı Tüketici Mahkemesi'ne vermişim bekliyorum hiç kimse işini iyi yapmıyor aldığı paranın hakkını vermiyor. Sizlerden gereken yardımı bekliyorum.
Beko Servis Yedek Parça Fiyatları,2017 yılında satın almış olduğum Beko televizyonum da panel arızası meydana geldi çağırmış olduğum yetkili servis teknisyeni panelin değişmesi gerektiğini söyledim ürünün garantisi olmadığı için bana panel fiyatı olarak 7850 TL gibi çok yüksek bir rakam söyledi. Benim anlamadığım aynı ürünün sıfırı yani 55 inç Beko Android TV Beko'nun resmi sitesinde 9999 TL'dir. Yani ben 2150 TL fark versem sıfır ürün alabiliyorum. Benim anlamadığım 5 yıl önce aldığım ürünü Beko'nun yetkili servisine yaptıramayacak mıyım çünkü sıfır ürünle arasında sadece ve sadece 2150 TL fiyat farkı var oysa benim evimde ki bütün beyaz eşyalar Beko buzdolabı çamaşır makinesi bulaşık makinesi mikrodalga termosifon meyve sıkacağı hepsi ama hepsi Beko hatta alt katta oturan annemin evinde evli olan iki abimin evinde bütün beyaz eşyalar Beko ürünleri mevcut çünkü biz ailecek Beko'nun servis kalitesini hep eşimize dostumuza tavsiye ederdik. Şu an ise geldiğimiz nokta çok üzücü 5 yıl önce aldığım ürünü tamir ettiremiyorum sizlere söyleyeceğim benim ve ailem için Beko veya Arçelik ® ürünlerin diğer sıradan markalardan bir farkı kalmadı. Bizler için önemli olan garanti süreleri bittikten sonra gönül rahatlığıyla aldığımız ürünleri tamir ettire bilmektir. Beko'yu bu kadar savunan biri olarak bu duruma düşmeyi hak etmedim sizlere son olarak söyleyeceğim şey Arçelik ya da Beko bu saatten sonra bitmiştir bundan sonra ürünlerimi yenilerken ne Arçelik ne de Beko evimden içeri giremez haklarımıda tüketici hakem heyetinde de arayacağımı bilmenizi isterim çünkü insanları bu kadar mağdur etmeye hakkınız yok.
Beko Gaziantep Servisi İnsanları Mağdur Ediyor,Beko marka aldığımız derin dondurucunun teslimi geç yapıldı pazartesi gelecek dendi pazartesi salı çarşamba akşama kadar ürünü bekledik aradığımızda da gelecek dendi ve bizi oyaladılar ardından zor bela gelen ürünün amblemi kalkmıştı. Bko yazıyordu getiren arkadaşlar düzeltmeye çalıştı.
Beko Derin Dondurucu Kapı Sorunu Markanın İlgisizliği,Ben Mersin'den Beko marka derin dondurucu aldım yeni cihaz ambalajı açıldığında kapıda kapanmama sorunu yaşandı servis personeli yeni olduğundan normal olduğu zamanla düzeleceğini iletti teknisyen arkadaşın iyi niyetine dayanarak kabul ettim fakat 1 hafta geçmeden daha fazla açıklık oluştu servis çağırdım defalarca geldiler ve sorunu gideremediler parça değiştirdiler halen sorun devam etmekte çağrı merkezini aradım cihazın olmadığını artık sizin tavsiyeniz ise yaramıyor parça değişimi istemediğimi cihazın kusurlu olduğunu ilettim değişim istedim kabul etmediler sürekli işi zorlaştırdılar. İçindeki gıdaların çürümesi bozulması tüketici olarak maddi ve manevi olarak zarara sokmuştur. Böyle köklü bir firmanın bu tür yaklaşımı iş bitirememesi marka seçimi olarak bir daha tercih etmeyeceğim.
Beko Bozuk Çamaşır Makinesi,Beko'dan çamaşır makinesi aldık almaz olaydık 3 kere değişim oldu ilki kapaktan ve deterjan bölmesinden şarıl şarıl su akıyordu biri kazanı arızalı diğeri de amortisör arızalıydı. En son gelende ayağı kırık defolu ürün defalarca aradım defalarca servis kaydı oluşturdular ama servis bile gelmedi. Ben bıktım artık Beko'nun bozuk makinelerinden yarın Tüketici Mahkemesi'ne başvurup tazminat davası açacağım bu kadar sorumsuzluk olmaz.
Beko Buzdolabım Soğutmuyor Servis De Tamir Edemiyor,"Beko buzdolabım soğutmuyor diye 03.06.2022 tarihinde servise gitti6 Haziran'da da getirdiler motoru yanmış dediler. Motorla beraber birtakım parçaları da değiştirdiler gaz bastılar. 2.100 TL para ödedim. Fakat dolap ® hala soğutmuyor yine 28 Haziran'da gaz fazla basılmış dendi tamamen gazı ve havası boşaltıldı yeniden gaz basıldı. Buzdolabını çalıştırdım aradan 24 saat geçti dolap hala soğutmuyor. Derin dondurucu 8 derecede dolap kısmı 17 derecede. Genel merkeze mail attım ama asla okumuyorlar ve geri dönmüyorlar.
Şimdi şöyle bir sorum var Beko marka buzdolabı servis kendi servisleri ve dolabı tamir edemiyorlar. Dışarıdan bir tamirci çağırsaydım sorunum çoktan çözülecekti ve daha az para ödeyecektim.
Beko yetkilileri bana bu kanaldan cevap verin lütfen buzdolabımı bir aydır niye tamir edemiyorsunuz?"
Beko İzmit Gölcük Servisinden Şikayetçiyim!,"İzmit Özüer Avm ®'den 13 haziranda aldığımız Arçelik ® ürünleri için servis açtırdık yapılmayan zulüm kalmadı. Beko servis olarak çok kötü hizmet veriyor İzmit Gölcük servisi verdikleri saatlerde asla gelmiyorlar. Gelmeyen servis için teknik personelimiz çalışmaya başladı mesajı geliyor. Servisi arayınca. Servis elemanı hastalandı gelmedi diye yanıt veriyor ben de neden haber vermediğini soruyorum madem hasta bizi saatlerce servis gelecek diye bekletiyorsunuz dedim hastalanamaz mı gibi ters cevap veriyor hanımefendi bari kaza yaptı deyin inandırıcı olsun.
Satışa kadar her şey mükemmel sonrası Koç topluluğuna yakışmıyor aynı sorunları İstanbul servislerinde aynısını yaşadık taşerona iş verilince ancak bu kadar hizmet oluyor.
Çağrı merkezi hemen ilgilenip yönlendirme yapıyoruz deyip başından savuşturuyor berbat hizmet anlayışı çağrı merkezinden başlıyor."
Beko Nofrost Buzdolabı Arızası,"Sayın ilgililer bundan 4 ay önce Beko marka nofrost buzdolabı aldım. Aldığım ürün 3 ay önce dış tokta dan görülebilecek şekilde iki kapak arasında terleme sorunu oluşturmuştur. Servise talep açmış bulundum tarafımdan servis geldi.
1 İnci gelmelerinde dolabı teraziye aldılar gittiler sorun düzelmedi.
2 İnci gelmeden parça siparişi verdiler 1 hafta sonra parça geldi servis geldi buzdolabının iki kapak ve lastiklerini değiştirdiler.
3 gelmelerinde FAB. Mail atacağız dediler.
Sorun şu ki böyle bir firmanın böyle bir servisinin yetersiz kalması arızayı çözemiyorlar. 1 aydır dolap ® arızası ile baş başa kalmış durumdayım mağdur durumda kalmış durumdayım. Dolabın firma tarafında değiştirilmesini talep ediyorum servis önce arıza gidereceğiz diyor arızadan anlamadan nasıl olacaksa. Dışarıdan herkese dolabım acıktır gelip görebilirler bilgi alabilirler.
İlgili arkadaşların dönüş yapmasını beklemekteyim. Beko marka beni hayal kırıklığına uğrattı."
Beko Defolu Ürünün Değişim Sorunu!,Beko'dan aldığım bulaşık makinesi kapağı defolu ve altından su kaçırıyor. Garanti kapsam dışı kalmasın diye müdahale edemiyoruz. Sürekli telefon elimizde. İki haftadır çözülmedi işimiz. Resmen paranla rezil ol dedikleri bu. Servis gelip bakıp gidiyor. Resmen oyalama taktiği. İade veya değişim istiyoruz. Defolu ürünlere para ödemek istemiyoruz. Tüketici Hakları için mahkemeye başvurmaktan başka yol bırakmadılar.
Beko 683721 Ei Kombi No Frost Buzdolabı Isınma Sorunu,"Beko 683721 ei kombi no frost buzdolabı aşırı ısınıyor. Teknik servis talebi ile firmayı aradığımda video izleyin bunda bir problem yok deniyor.
Fakat ürün sürekli olarak aşırı ısınıyor. Teknik servis bakmadan bu şekilde bilgi verilmesi hangi kurumsal şirkete yakışan bir durumdur. Buzdolabına acilen bakılması ve sorunun giderilmesini talep ediyorum"
Beko Kurutma Makinesi Ürün Değişim Talebi,"2017'de aldığım 4 yıl ek garanti yapılmış Beko 80 HP ® model kurutma makinesi 20/10/2021 tarihinde arıza yaptığında servis yarından alt şasi takımı değişimiyle tamiri yapıldı. Aynı ürün 24/02/2022 tarihinde tekrar arıza yaptı. Aynı parçalar tekrar değişmiş. Bu tarihten itibaren ürün 3 kez getirildi. Ama çalışmadı için geri götürüldü. Servis personelini yanında evde 2 saatten fazla çalıştı yine kurutma olmadı. Ürün şu anda serviste ve tekrar aynı paraların değiştirilip geri getirileceği bildirildi. Ben aynı arıza sebebiyle tamiri yapılıp geri getirilmesi yerine ürün değişimi talep ettim. Ancak olumlu karşılanmadı. Evimizde kullandığımız tüm beyaz eşyalar ve elektronik aletler Beko ya da ****. Sistemde adıma kayıtlı tüm ürünler görülmektedir.
Bu firmadan sorunun bizim sıkıntımız olmadan çözülmesini bekliyorum."
Beko D9575nex Buzdolabı Motor Yanıyor,10 yılda iki kere motor yandı değişim yaptık şimdi bu ikinciyi değiştik 1700 lira motor değişimi için para ödedik inanın eski ürünler daha sağlamdı. Beko lütfen daha sağlam üretim yap bir dahaki buzdolabım asla Beko olmayacak üstelik değişen motora sadece 1 sene garanti veriyor ne demek bir sene demek.
Beko Cm10120 Çamaşır Makinesi Güzel Yıkamıyor!,Beko cm10120 10 kg çamaşır makinesi kullanıyorum. Beyazları güzel yıkamıyor. Açık renklilerde leke bırakıyor. Temiz yıkamıyor. Defalarca yıkama rağmen leke olduğu gibi duruyor. 15.09.2021 den beri kullanıyorum. Denemediğim deterjan kalmadı. Demediğim program kalmadı. Değişimini rica ediyorum
Beko Teknik Servis Raporu!,Bir ay önce Beko marka buzdolabım bozuldu yenisiyle değiştirdim. Sigortaya başvurdum sigortadan para alabilmem için teknik servis raporu lazım dendi. Beko'ya bunu söylüyorum bana servis fişi gönderiyorlar ama sigorta şirketi servis fişinde bilgilerin eksik olduğunu söylüyor. İletilen raporda hasar sebebi hasarlı parçalar ve onarım maliyet yazmamaktadır. Benden bunlarında yazdığı bir teknik servis raporu istiyorlar Beko'yu aramama rağmen servis fişini tam bir şekilde göndermiyorlar.
Beko Ciddiyetsiz Hizmet!,Zonguldak Kdz. Ereğli faaliyet gösteren bir işletme olarak banka pos uygulaması yüklenmesi amacıyla işletmemden alınan Beko yazarkasa pos cihazımı teknik servis uygulama yükledikten sonra iş yerime bıraktığı cihaz iletişim hatası nedeniyle pos işlemi yapamadığım için teknik servise tekrar kaydı açtırdım.Cihazım servise incelenmesi amacıyla getirildi ve iletişim modülü arızalı olduğu söylenip 350 TL talep edildi. Bende cihazımda başka bir banka uygulamasını mevcutta kullandığımı böyle bir hata almadığımı mevcuttaki sliplerimi göstererek izah ettim ancak ısrarla modülün değişmesi gerek denildi cihazım 15 gün boyun teknik serviste 350 TL iletişim modülü ödemesi değişecek diye bekletildi. Bu durumu her gün müşteri hizmetlerine telefon ile ilettim.Konuyla alakalı teknik servisten ve müşteri hizmetlerinden geri dönüş alamadım. Bizzat teknik servis adresine giderek eski slipleri ve cihazımın durumunu öğrendim. Müşteri temsilcileri sıfır tecrübe asla çözüm odaklı değiller. Teknik servis bayisi deneyimsiz ve tecrübesiz bir işletme. Sorun 15 gün sonra teknik servisin yüklemiş olduğu yazılımdan kaynaklı olduğu ve düzeltilerek işletmeme getirildi. Bir işletme yazarkasa olmadan nasıl faaliyet gösterir dünyada bu kadar kredi kullanımı çoğalmışken aktif bir hizmetin tamamen durdurulması bir anda işletmeye zararı ne olur diye düşünmeyen marka. Bir daha hiçbir ürününü almam.
Beko Yetkili Servisin Bozduğu Ürün!,Beko çamaşır makinemi kapağında yasadığım sorun nedeniyle yetkili servis gelip makinemin kapağını değiştirdiler değişim esnasında makinenin üstünde değişik işlemler yapıldı ve yapılan işlemleri sorunca bana bilgi verilmedi akabinde makinem çalışmadı tekrar aynı servis geldi ve bu sefer ana kart değişmesi gerektiğini söyledi ve yeni makine almamı söyledi kısaca çalışan makinemi servis bozdu. Ciddi anlamda mağdur oldum. Mağduriyetimin giderilmesini talep ediyorum.
Beko Elektrik Süpürgesi Ayıplı Mal!,Beko elektrik süpürgesinin koku yapması nedeniyle garantisi devam ettiği için yetkili servise verdim. Bana filtresinin değişmesi gerektiğini 120 TL ödeme yapmam gerektiğini söylediler. Kabul ettim. Teslim alırken ürünü kontrol ettiğimde yine koku yaptığını tespit ettim. Servis tekrar götürdü. 30 dakika sonra aradılar siz sıvı çekmişsiniz iç haznesi değişecek 1200 TL dediler. Ben nasıl sıvı çekebilirim. İçindeki torbası kağıt. Kağıt toz torbasına sıvı nasıl çekilebilir. Beko firması elektrik süpürgesi ayıplıdır ve garanti kapsamında yapılmalıdır. Beko'dan artık hiçbir şey almayacağım.
Beko Servis Sıkıntısı Yaşıyorum,Almış olduğum klimayı tesisatı hazır diye hemen taktılar. Tam soğutmadan ürünü bırakıp çıktılar. Ürün arıza kodu verdi 2 defa. Servisleri o kadar sıkıntılı ki ilçeme bağlı servisi merkez kurulumunu yaptı diye diğer servise bıraktı. Bu kadar ilgisiz olacaklarını tahmin edemezdim. Sıfır aldığım ürünü 8 gündür problemini çözemedikleri gibi neredeyse biz suçlu olacağız.
Yapılamayan Beko Marka Buzdolabı,Beko marka nofrost buzdolabı aldım ve garanti süresinin sonunda ürün bozuldu. Ürünü garantiye götürdüm ücret ödeyerek yaptırmak için ürünün tamirinin mümkün olmadığını tek parça açılamaz bir ürün olduğunu söylediler. Ürünüm garanti kapsamı içinde de bozulmuş olsaydı yine mağdur olacaktım. Yenisini almam konusunda da akıl verdiler. Oysa ki bütün ürünlerim Beko madem tamiri olmayan bir ürün üretmeyin. Bozulduğunda bir sorun olduğunda tamiri yok. Ben mağdur oldum.
Beko Televizyonda Parlak Piksel!,16.09.2021 tarihinde Arçelik ® internet sitesinden Beko marka B65A955 model revizyonlu televizyon aldım. Ekranda görmüş olduğum parlak piksel üzerine yetkili servise haber verdim. Yetkili servis parlak piksel fotolarını karar vermesi için fabrika ®ya yolladı ve oradan gelecek cevaba göre bilgilendirileceğimi söyledi. Ertesi gün Arçelik çağrı merkezi tarafından arandım televizyonumda bulunan parlak pikselin sayısının standartlar dahilinde olduğunu söylemesi üzerine kendi internet sitelerinde parlak piksel olması halinde hemen yenisi ile değişim yapacağını ve burda parlak piksel sayısının belirtilmediğini firmanın bu şekilde malını garanti ettiğini belirttim. Çağrı merkezi tarafından tekrar fabrika ile yapılan görüşmeden sonra ürünün revizyonunun bu olduğunu belirttiler. Ürün satın alındığı zaman böyle bir hata olmadığını belirtmeme rağmen yapılacak bir işlem olmadığını belirtip görüşmeyi sonlandırdılar.
Beko Çalışıyor Ancak Buzdolabı Soğumuyor!,Buzdolabı soğutmuyor yetkili servis kayıt almıyor siz aranacaksınız diyor görüntülü görüşecekmişiz. 3 saat geçti halen aranmadım oysa kayıt al gönder servisini bitsin bir daha aramam özel servis ile işimi halletmeye çalışıyorum. Bir kez daha anladım ki marka değil servis önemli.
Beko Buzdolabı Gaz Kaçağı Ve İlgisizlik Sonucu Mağduriyet!,18.06.2022 tarihinde sıfır almış olduğum Beko marka buzdolabı 20.06.2022 tarihinde yetkili servis tarafından kuruldu. Cihaz ilk günden itibaren gaz kokusu yaymaya başladı ancak yeni cihaz olduğu için normal karşıladık. Fakat gün geçtikçe kokunun artması ve sağlık sorunlarının ortaya çıkmaya başlaması sebebi ile kayıt açtırdım ve 25.06.2022 tarihinde servis cihaza bakmaya geldi. Ancak kokuyu fark etmesine rağmen 27.06.2022 tarihinde fabrika ® ile görüşeceğini ona göre aksiyon alacaklarını söyleyip gittiler. Aradan geçen iki günde mutfağın kapısı kapalı camlar açık olmasına rağmen annem buzdolaplarında kullanılan soğutucu gaz r600'den etkilenme sonucu acile kaldırıldı. (Doktor raporu ile kanıtlıdır. R600 gazının güvenlik bilgi formuna bakarsanız yüksek konsantrasyona maruz kalındığında boğucu etkisinin olduğunu göreceksinizdir.) Sonuç olarak gaz kaçağı problemini fark ettiği halde herhangi bir ikame cihaz bırakmadan iki gün boyunca göz göre göre boğucu gaza maruz bırakan yetkili servisten ve oluşturduğum kayıtlara rağmen çözemeyen Beko'dan şikayetçiyim.
Beko'nun Kalitesiz Cam Set Üstü Ankastre Ocağı,Beko Ankastre siyah cam set üstü ocak durduk yere tuz buz oldu çocuğumun eli kesildi. Bu nasıl bir marka durduk yere patlıyor derhal gereğinin yapılmasını aksi halde Beko dan davacı olacağımı hatırlatırım. Beko gibi bir markaya güvenip aldığımız siyah sözde temper cam diye sattıkları ürün kendiliğinden tuz buz oldu.
