title,content
Arçelik Kaporamı İade Alamıyorum,Bir hafta önce çamaşır makinesi aldım kapora olarak 1500 TL verdim. Bir hafta sonra benden kefil talep edildi. Ürünü alamadım kapora iadesi verilmedi artık kanuni ® yolla dava açacağım baştan söyleseler mağdur olmazdık. Güvercin tepe Meydan şubesi Başak şehir.
Arçelik Bulaşık Makinesi Temiz Yıkamıyor,Garanti süresini uzattığım Arçelik bir bulaşık makinem var. Yaklaşık 1 yıldır bulaşıkları kötü yıkadığı için servis çağırdık ancak servisin 3 defa bakım yapmasına rağmen hiçbir şey değişmedi. Her aldıklarında bazı parçaları değiştirdiklerini artık sorun olmayacağını söylediler. Daire girişine sorun olabilir diye ekstra arıtma koydurdum. Buna rağmen değişen bir şey olmadı. Bugün tekrar servise kayıt bıraktım yarın makine için tekrar geleceklerini söylediler umarım bu sefer sorunumu çözerler. Neticeyi tekrar buradan paylaşacağım. Artık son birkaç kezdir bulaşık makinesi kirli suyu boşaltmıyor yani programı yarıda kesiyor.
Arçelik Fırının Ocak'ta Ve Tepside Paslanma,Ürünlerinizi alalı bir yıl oldu aldığımız günden itibaren ürünümüzün tepsileri ocak gözleri pas tutuyor. Garantiden bir sefere mahsus değişmemize rağmen yine aynı şekilde pas yaptı servis çağırmamıza rağmen gelen arkadaşlar ikinci değişimini ücretli olarak yapmak istiyor sizden kaynaklı hatanın bedelini biz neden ödemek zorunda bırakılıyoruz ürünümüzün bir an önce gelip bakılıp ilgilenmesini istiyoruz. Bu mağduriyetimiz konusunda yardımcı olun.
Arçelik Buzdolabı Prosmartlnverter Arızası Hakkında,8 ay önce Arçelik prosmartlnverter buzdolabı aldım dondurucu altta olan iki kapak arası tutup açma yerinde terleme gibi su birikiyordu ilk başlarda normal sandık zamanla çoğaldı servisi aradık (hemen geldiği için teşekkür ediyorum.) Dolap ®ta sorun olduğunu üst kapak değişecek alt kapak contaları değişecek denildi ve gittiler müşteri hizmetlerinden dolabımın değişimini istedik fabrika ® kabul etmemiş yeni alınmış dolap nasıl arızalı olur nasıl değişim olmaz çok üzüldüm artık kesinlikle Arçelik almam.
Arçelik Servisi İnsanları Mağdur Ediyor,Arçelik çamaşır Makinesi için kömür değişimi yapıldı bizden alınan ücret 650 ₺ yazık günah değil mi? Gereken bütün mercilere şikayet edeceğim kömürün fiyatı 50_100₺ arası +150 olsa bile en fazla 300₺ olsun bizden alınan ücret 650₺ bir de değiştirdiğine dair bir belge de verilmedi.
Arçelik 6588 Bulaşık Makinesi Mağduriyeti,Evimize aldığım Arçelik 6588 8 programlı bulaşık makinesi arızasından dolayı birçok parçası sürekli değiştiği için canıma tak etti ve şikayet üzerine bulaşık makinesinin değişim kararı aldırdım. Benden yeni değişen Arçelik 6588 model numaralı bulaşık makinesi için fark alınarak yine aynı model bulaşık makinesinden verdiler ve yine fark alınarak ek garanti yaptırdım fakat 05.12.2022 tarihinde bulaşık makinemizin motorundan çok ciddi bir uğultulu ses gelmesi kapağından buharın dışarı çıkması ve dokunmatik ekranın sürekli takılma yani komut almamasından dolayı Arçelik küçük çekmece Kemalpaşa servisi evime geldi.Teknisyenlerin inceleme sonrası makinenin motorunun iç gövdenin komple değişmesinin kapı menteşelerinin değişmesi ve son olarak dijital ekranın değişeceğini söyledi. Bende geriye ne kaldı yeter artık istemiyorum makinamı komple değiştirin dedim. Teknisyen evden ayrıldı 06.12.2022 bugün beni servisten arayan personel makinenin değişim kararının red olduğunu ve gerekli belirlenen parçaların değişeceğini söylediler. Bende kesinlikle kabul etmiyorum bu durumu yargıya taşıyacağımı ve şikayetçi olacağımı kendilerine söyledim.
Arçelik Makine Bulaşıkları Bulanık Yıkıyor,Arçelik 6555 b Bulaşık makinesi aldım. Fakat makine bir türlü temiz yıkamıyor. Defalarca servis çağırdım. Bir türlü arıza giderilmedi servisin tüm dediklerini uyguladım deterjan değiştirdim olmadı ne yaptıysam olmadı. Artık servis aramaktan bıktım. Ben arızalı makine satın almadım paramı ödedim yeni makine istiyorum. Mağduriyetimin giderilmesini talep ediyorum. Saygılarımla.
Arçelik K 2369 Kodlu Tost Makinesi Izgara Tedarik Sorunu!,2016 yılında Arçelik k 2369 kodlu tost makinesi aldım. Tost makinesinin plakaları yıprandı. Yeni plaka almak için servise başvurdum. Artık üretiminin olmadığını yardımcı olamayacaklarını söylediler. Ürün her şeyiyle çalışıyor ama servisten parça üretimi 7 yıl sonra bitiyor deyip yardımcı olmadılar. Simdi çalışan 4 bin liralık makineyi çöpe mi atmamız gerekiyor? Bir malı üretiyorsanız yedek parçasını da en az 20 yıl üretmelisiniz aksi halde benim ürettiğim mal 7 yıl sonra bozulur alacaksanız 7 yıl sonrasını düşünerek alin demiş oluyorsunuz. Hayır bir de para verip almak istiyoruz ama zamanında Arçelik tercih ettiğimiz için alamıyoruz.
Arçelik 9/03 Ycm Çamaşır Makinesi Köpük Akıtıyor!,Çamaşır makinemi 7 senedir kullanıyorum sürekli bütün deterjan köpüğünü dışarı akıyor artık makinemin başında bekliyorum çalıştırırken sürekli servis çağırıyorum her defasında da anlatıyorum yok ilacı çok koydunuz yok şu markayı kullanın diyene bahaneyi ben de buluyorlar ne yaptıysam çare bulamıyorum hiçbir şekilde sorunumu çözemediler artık aldığına pişman oldum iki kez ana gövde değişildi 4 kez beyin kartı değiştirildi ama makine aynı arızayı tekrarlıyor garanti bitimine az kaldı. Arçelik diye güvenip aldık ama pişman olduk.
Arçelik Gurme Çay Makinesi U3 Uyarısı,Arçelik markasının gürme çay makinesi sürekli içinde yeterli su olmasına rağmen u3 alarmı verdiği için teknik servise gönderdim. Pompasını değiştirdik dediler geri getirdiler tekrar aynı alarmı verince tekrar gönderdim bu seferde resetledik size de öğretelim resetleyin arada dediler. Ardından şu an şu kaynatırken bile ü3 alarmı veriyor. İlk başlarda sadece çay yaparken veriyordu. Ben bu makineyi kullanamıyorum. Ama hala yardımcı olunup makinem değiştirilmiyor. Garantisi devam ediyor. Kimse yardımcı olmuyor. Makine yepyeni bir çizik bile yok. Öyle az kullanabildim.
Arçelik Kurutma Makinesinin Çalışmaması,"Mayıs ayında çamaşır makinemin kurutmalığını değiştirdim. Kullandıktan sonra 4 ay içinde kurutmadı. Bende müsait olmadığım için 2 ay sonra servis çağırdım. 03.12.2022'de Geldi servis toplasanız evde bulunma dakikası 5 dakika resetledi içine açtı baktı. Kurutmalık çalışıyor takılmış dedi. Ve benim yanımda denemedi sadece çalışıyor dedi ve gitti.
Giderken bir de benden parça garantimin olduğunu bildiği halde 150 TL servis ücreti istedi ki kurutmalığı arkadaşınız gittikten sonra denedim çalışmadı ve çalışmadığı gibide kötü koku yaptı. Çamaşırlarımı 3 kere yıkadım öyle geçti koku. Kurutmalık çalışmadığı halde çalıştırdığım için.
04.12.2022'de şikayeti oluşturdum müşteri hizmetlerini aradım
06.12.2022'de 17:00 19:00 tarihinde servis talebi oluşturdum.
Çatışan bir insanım bekliyorum ki arkadaşlar gelecek bir de arıyorum müşteri temsilcilerinizi servis iptal etmiş aradığımda öğreniyorum dalga geçer gibi.
Niye para alamadı benden gelmek istemiyor. Arçelik garantili müşterilere hizmet vermiyor mu bu tarz servis yetkilileri çalıştırılmamalı. Marka imajını zedeliyor. Haberlere vereceğim bu işin peşini bırakmayacağım CİMER ®'e de yazacağım. Parça garantim var diyorum evde 5 dakika bile durmadı para istiyor."
Arçelik İmalat Hatalı Makinenin Değiştirilmesi Servisin İkaz Edilmesi,Arçelik marka 2010429809 seri numaralı 8810761100 k-2396 tg model ızgara ve tost makinesini satın aldığımızdan bu yana makineye elektrik akımını veren buton tam üç defa arıza yaptı. Bakırköy ilçesindeki 02113 numaralı alize ltd şti ünvanlı servise götürdük. Bugün almaya gittiğimde önce hazır olmadığı söylendi telefonla işlem tamam bilgisi verildiği hatırlatıldığında görevli bayan asık bir suratla aynı mekandaki arka tarafa gidip makineyi getirmek lütfunda bulundu. Makineyi taşımak için uygun bir poşet talebimi de karşılamadı. Aynı arızanın aynı noktada üç defa tekrarlanması makinede imalat hatası olduğuna işaret ettiği gibi 02113 numaralı servis elemanlarının gereken liyakata sahip olmadıklarını da gösteriyor. Netice olarak Arçelik makineyi yenilemeli ve ayrıca servisi de ikaz etmeli diye düşünüyorum.
Arçelik Servisi Hizmeti Veremiyor 2 Aydır Bir Servis Gelmiyor,Arçelik su arıtma cihazı için servis hizmeti alamıyorum Sakarya Sapanca şükriye Mahallesi'nde su arıtma cihazı kullanmaya çalışıyorum. 2 aydır filtre değişimi ve düzenli çalışması sağlanmadı. Servis ciddiye alıp gelmiyor. Çağrı merkezi robotik bir tavırla not alıyorum ileteceğim cevabından öteye geçmiyor.
Arçelik Dikey Süpürge Beyaz,Dik süpürgemin altındaki fırçası süpürme esnasında çıktı onu tutan plastik giriş yerleri kırılmış servise gönderdim 1 ay boyunca geri dönüş yapılmadı sonrasında aradım 1 hafta içinde dönüş yapacaklarını söylediler aradıklarında 900 TL bir maliyet çıkardılar o parça 900 TL asla yapmaz fiyat çok uçuk bende kabul etmedim süpürgemi almaya gittiğimde 150 TL arıza tespit parası istediler bu da neyin nesi hiç anlamadım böyle bir saçmalık olabilir mi? 1 yıllık evliyim evimin bütün beyaz eşyaları Arçelik fakat ne yazık ki Uzunköprü servisi bu konuda kötü çözüm odaklı olmalarını beklerdim daha önce çamaşır makinemde de sorun yaşamıştım servisle halledemediğim için genel merkezi aramak zorunda kaldım sağ olsun onlar halletti ama bir daha Arçelik evime sokmam servisle bu kadar sıkıntı yaşanmaz. Edirne/Uzunköprü
Arçelik Şarjlı Dik Süpürge Faraşının Plastik Konik Parçası,15 04 2022 tarihinde Arçelik SD 3060 şarjlı dik süpürge satın aldım ben ve eşim bu tür cihazları çok itinalı ve dikkatli kullanmaya gayret ederiz ki bunu ayrıca belirtiyorum. Bu kadar kısa zamanda süpürgeyi severek ve beğeni ile kullandık son kullanmadan sonra faraş kısmını temizlerken faraş altındaki süpürgenin kolayca yürümesini sağlayan konik plastik parçanın aşındığını gördüm olabilir garantisi var diye düşündüm ve servise gittim serviste görevli bayanın tavrını yazamayacağım bu parçanın garantiye girmediğini ve yeni faraş almamız gerektiğini söyledi ben inanamadım ve size yazmaya karar verdim. Küçücük plastik parça için faraşı mı değiştireceğim veya bir çözüm bulacak mısınız. Bu personelin tavrı ve davranışı sanki çözüm üretmekten öte müşteriye zorluk çıkarmak gibi algıladım.
Arçelik Scooter Tekerleği Patladı,Arçelik elektrikli Scooter aldık bir ay kullanım sonunda tekerlek patladı servise götürdüm 2 haftadır çözüme kavuşturulamadı yedek parça yok deniliyor bu ürün üretilirken yedek parçaları da üretilmiyor sonuçta tekerlek ömürlük değil patlar lütfen bir an önce çözüm bekliyorum.
Arçelik Geç Pişme Sorunu,Afc 340 b fırınım kurulum yapılalı 4 ay oldu 6 ya da 7 sefer ancak kullanmışlığım var altüst ayar 180 derecede kekler 1saat 15 dakika da pişiyor poğaçalar 2 saate yakın altları bembeyaz pişmiyor fırının kullanma kılavuzundaki pişirme fonksiyonlarıyla alakası yok. Ne pişirirsem her seferinde süreyi uzatmak zorunda kalıyorum. Malzeme israfı yakılan elektrik cabası.
Arçelik Altı Ay Önce Alınmış Makinede Kazan Arızası,Arçelik'ten bir kere daha bir şey alınmayacağını anladım 6 ay önce almış olduğum makinenin altından gelen su sebebiyle servisi aradım geldiler kazan delinmiş tüketici hatası dediler 3.400 TL masraf çıkardılar zaten 6200 TL altı ay önce aldığım makine kazana ben nasıl müdahale edebilirim nasıl garanti veriyorlar anlamış değilim taş yıkamıyoruz makinede bu kadar basit midir yani çamaşır dan çıkan kopan bir parçaya ben nasıl müdahale edebilirim. Burda yorumları okuyup bu kadarda değil insanlar abatmış diyorsun az bile yazmışlar üzgünüm.
Arçelik Çamaşır Makinesi 9147 Ycm,Arçelik 9147 ycm marka çamaşır makinesi ile ilgili benim de dijital ekranı ilgili şikayetim var ®. Sanırım bu makinenin genel bir problemi olduğu düşünüyorum. Aldıktan sonra bu sıkıntım başladı. Servisi çağırdım 1 kez değişim yapıldı. Şimdi tekrar servis kaydı açtırdım. Ama ben bu durumdan çok rahatsızım. Arçelik'ten yetkili kişilerin bence bu makine ile ilgili işlem başlatmasını rica ediyorum.
Arçelik İnox Beyaz Eşyalar Kararıyor!,Arçelik'ten 3 'lu beyaz esya aldım buzdolabı bulaşık makinesi ve çamaşır makinesi inox gri. Serisi ürünlerde siyah boya atmaları kararmalar meydana geldi.Arçelik'ten geldiler sadece çamaşır makinesinin kapağını değiştiririz dediler ve gittiler buzdolabına bir şey yapamayız dediler.Kalite sıfır ek garanti hediyesi istedim. En azından onu bile vermediler şikayetçiyim ek garanti istiyorum bir hediye dahide verilmedi bana.
Arçelik Yetkili Servis Sürekli Ücret Değişimi!,Arçelik yetkili servisi tarafından bakılan Arçelik seramik cam elektrikli ocakta parça değişimi ücretinde 1 ay ara ile sürekli değişiklik yapılmakta Arçelik ocakta kendiliğinden çatlama oluşması sonrası garanti karşılamadığı bilgisi veriliyor.Hem ürün kusurlu kullanım sonrası 3 ay içinde zaten lekeler oluştu. Şimdi kendiliğinden çatlayan cama da garanti kapsamına almıyor bir de üzerine ayda bir fiyat bindiriyorlar. Müşteri hizmetlerinden de destek alamıyoruz yetkili servis ilgilenecek diyorlar ama sadece alacağı fiyatla ilgilenen bir yetkili servis var karşımızda destek rica ediyorum.
Arçelik Servis Şikayeti Karasu /sakarya Servisi Şikayeti,Arçelik TV aldım. Karasu/Sakarya servisi kurulum yapmadı. TV yi çalıştırmadan gitti. Sonrada kurulum yapmış gibi göstererek kaydetti. Arçelik Karasu/Sakarya servisinden şikayetçiyim. Binada merkezi uydu var TV'yi merkezi sistem ayarlarını girmeden antende sorun var deyip çekip gitti. Bizi hiç dinlemedi. Binada uydu anten olduğunu. Diğerleri kullanıyor. Yanlışlık var dememe rağmen TV'yi bırakıp gitti. Uydu antenci ® getirdim. Yayın gelip gelmediğini bir aletle ölçtü antene çıkıp baktı. Çatı katında merkezi sistemi gördü orada da ölçüm yaptı. TV ayarlarından merkezi sistem ayarını girdi. Ve TV kuruldu. Arçelik servisi neden bunu yapmadı? Şikayetçiyim. İlgili servis neden bu ölçümleri yapmadı. Antene bile bakmadan neden bozuk kararı verdi. Neden beni dinlemedi. Bizi uğraştırdı. Arçelik yetkilileri duysun. Ücretini ödemesin istiyorum. Bu nedenle: Arçelik servisinden şikayetçiyim. Ve bir daha Arçelik almayacağım...
Arçelik Demek Pişmanlık Demek,30.11.2022 tarihinde 16500 TL'ye almış olduğumuz ankastre setin aspiratör bacasını gelen teknisyen kısa kesiyor ve kendi çapında çözüm buluyor. Ve gidiyor akşam işten eve ® geldiğimde karşılaştığım manzaraya resimde gözüküyor. Daha bir şey yazmama gerek yok bir insan kendi marka değerini böyle düşürür. Arçelik demek pişmanlık demek.
Arçelik Tv Mavi Ekran Ve Güncelleme Sorunu,2 yıl önce 65 inç Arçelik TV aldım. Şu an güncelleme yapmamakta üstelik mavi ekran sorunu yaşıyorum. Fiyat araştırması yaptım LED değişimi 1500 TL diyorlar. Çok kısa bir zaman diliminde bu kadar sorun yaşamak ve pişmanlık duymak hiçte güzel bir durum değil.
Arçelik Yetkililerine Sesleniyorum Mağduriyetim Giderilmesini İçin,Arçelik bayisi olarak aldığım buzdolabı çamaşır makinesi bulaşık makinesi evime aldığım firmadan geldiği sırada buzdolabın alt tarafında 15 cm yüksekliğinde ıslanma meydana gelmiştir... Ve bu ıslanmayı göz göre göre evime montaj yapan Arçelik bayisi bu ürünü evime yollayan ulu ticareti kınıyorum... Ulu ticarete söylüyor Arçelik depodan böyle geliyor diyor Arçelik yetkili müşteri numarasını arıyorum o sizinle aldığınız yerle alakalı bizle alakalı değil diyorlar... Arçelik ürünün montajı yapıldı ama içimde bir sıkıntı var... Bu buzdolabı içime sinmedi... 1.2 sene sonra alttan çürüme yaparsa ben kime derdimi anlatayım... Yetkili servisi arıyorum ürün açıldı biz bir şey yapamayız diyorlar... Ben buradan Arçelik yetkililerine sesleniyorum mağdurum. Mağduriyetim giderilsin... Bir de bulaşık makinemde çizik vardı ona da tutanak tutuldu değişim istedim... Anlayacağınız aldığım ürünlerde memnun kalmadım... Sorunum çözülmediği sürece Tüketici Hakları'na şikayetlerimi bildireceğim.
Arçelik Montaj/ Servis Sırasında Çizik,"Montaj/servis sırasında çizik
7 ay önce aldığım çamaşır makinesinin kazanında bir sorun oldu bunun için servisi çağırdım. Servis gelince makinenin yan tarafında bir parmak boyunda çizik olduğunu gördüm. Çiziğin benim tarafımdan yapılmadığını servis ya da montaj sırasında yapıldığını değişim istediğimi söyledim. Servisteki beyefendi makinenin yanında duran kilerin çizmiş olabileceğini kendilerinin yapmadığını söyledi. Yetkili servisin de yapabileceği hiçbir şey yokmuş. Müşteri temsilcisine yetkili biriyle görüşmek istediğimi söyledim ama yetkilinin kendileri olduğunu ve bir şey yapamayacaklarını söylediler. Montaj sırasında olduysa o zaman fark etmeliymişim. Personel yapıp söylemeden makineyi yerine çektiyse bile suçlusu ben oldum. Ürünün hasarsız şekilde teminini istiyorum. Türkiye'nin lider ® markasından ürün alıp da tekrar bir hasar verdiler mi diye kontrol etmek zorunda kalmak istemiyorum."
Servis Sorunu Arçelik ürünün Arkasında Durmuyor!,Ben Arçelik’ten bir yıl önce dokuz kiloluk 900 km model kurutma makinesi aldım aldığımdan beri sorunlu çamaşırları yırtıyor dışarı toz püskürtüyor her gelen ayrı şeyler söylüyor resmen dalga geçiyorlar. Arçelik asla ürününün arkasında durmuyor.
Arçelik Çalışmayan Sürekli Arıza Yapan Kombi,2 yıl önce babamlara Arçelik marka doğalgaz kombi aldım. Elektrik gittiğinde veya elektrik şalteri kapattığımızda cihaz kombinin devir daim pompası bir daha çalışmıyor ve kendi kendine kapatıyor ve kilitleniyor. Arçelik servisi aradığımızda gelip kendileri sadece kombinin arızasını giderebiliyorlar. Annem yaşlı babam sizlere ömür vefat etti. Annem ile ilgilenen kimse olmadığından ve ben de oğlu olarak da çalıştığım için yeterince ilgilenemiyorum. Kombi düzgün verimli çalışmadığı için annem şu anda hasta oldu doktora götürüp getiriyoruz. Arçelik servisine defalarca şikayetimizi iletmemize rağmen sorunumuzla ilgili çözüm sunamadılar. Haftada 2 veya 3 defa gelip gidiyorlar. Bu kadar arıza yapan bir cihazın sorunu çözülmüyorsa değişimini veya para iadesi talep ediyorum. Bu konu hakkında yasal yollara başvurarak gerekli ne varsa bütün hakkımı arayacağım. T. C. Vatandaşı olarak yaşlı bakıma muhtaç olan annemin mağduriyetinin giderilmesini arz talep ederim.
Arçelik Ses Program Ayarı Sorunu,Almış olduğum Arçelik çamaşır makinesi bir türlü düzelmedi. Bir hafta serviste bir ay evde. Değişmeyen parçası kalmadı halen sorun çözülmedi makineyi çalıştırırken komşular kulaklarını pamukla tıkamak zorunda kalıyor. Defalarca değişim talep ettim bir sonuç alamadım.En sonunda Tüketici Hakem Heyeti ®'ne başvuruyorum tüketici haklarını koruma birimini de arayacağım inşallah onlar çözerler. Benim evimdeki tüm beyaz eşya küçük ev aletleri klima Arçelik marka maalesef bu çamaşır makinesi beni bu markadan soğutmaya başladı.
Arçelik Ayıplı Mal Satması Ve Sonrasında Bir Şey Yapmaması,Arçelik Cebeci şubesinden büyük hevesle almış olduğum ATP55300 hava temizleyici eve ® gelip kullandım. Sigara kokusunu çok güzel çekti fakat sonraki gün tekrar çalıştırdığımda kötü derecede sigara kokusunu geri verdi. Sonra filtreyi havalandırdım tekrar taktım ve yine aynı sorunla karşılaştım. Almış olduğum şubeyi aradığımda 'ayıplı mal' yani tamamen fabrika ® ile ilgili bir durum olduğunu belirttiler ve bunu kabul ettiler. İade etmek istediğimi söylediğimde teknik merkezin bakması gerektiğini belirttiler verdik ve bize gelen bilgi 'makinede hiçbir şey olmadığı'. Bu zamana kadar onlarca alışveriş yaptığım Arçelik firması bu mağduriyetimi gün içerisinde gidermezse gerekli işlemleri ivedilikle Tüketici Hakem Heyeti ®'ne gidip başlatacağımı bildiririm.
Arçelik Hatalı Ürünün Arkasında Durmuyor,"30.11.2011 tarihinden montajı gerçekleşen 65 inç Arçelik televizyonum Ocak ayında arıza vermiştir. Daha sonra servis yönlendirilmiş olup gelen ekip fişi söküp taktıktan sonra arıza giderilmiştir. Garanti süresi içerisinde tekrar aynı arıza gelmiştir. Yönlendirilen servis daha yeni olan televizyonumu değişim kriterlerine sokamadıklarını atölyeye alıp kontrol edeceklerini ancak aynı parçanın 2 yıl içerisinde 3 kere onarımı gerçekleştirdikten sonra değişimin o zaman kabul görüldüğünü söylemiştir.Yeni alınan garantisi devam eden kusurlu bir ürünü müşteri hatası olarak kabul edilip ya da 2. El bir ürün gibi müşteriye o şekilde davranan bir firma. Yeni alınan sıfır bir aracın ya da elektronik bir eşyanın hangi tüketici fabrikanın kusuru olmasına rağmen ürünün içinin açılıp parça değişmesini ister.
Arçelik pişmanlıktır. Arçelik ürününün arkasında durmuyor.
Suçlu onlar değil sizsiniz servise göre.Tüketici Hakları mahkemesine vermeyi düşünüyorum."
Arçelik 6 Kez Değişen Buzdolabı,1 sene önce Arçelik buzdolabım arıza yaptı ve değişim kararı çıktı gelen dolap ® 1 sene bile olmadan tam 6 kez aynı arızadan değişti ve yine 3 4 ay önce gelen buzdolabı yine aynı kompresör arızası yaptı ben artık bıktım para iadesi istiyorum Arçelik başka dolap istemiyorum.
Arçelik Çamaşır Makinesi Motor Arızası,Artık Arçelik'ten bıktım. İsmi Arçelik makinelerinin içi motor dahil plastik. Suçlu bizleriz bu markanın ürünlerini alıp evde kullanıyoruz. Koç'ların ürettiği çocukluğumuzun markası Anadol arabalar eskiyince ve terk edildiğinde çoğu zaman yazılı ve görsel medyada görmüşüzdür büyükbaş hayvan olan ineklerin yediğini. Kaportaları bildiğiniz samandı. Afiyet olsun. Zaman içinde değişen bir şey yok. Annemin bir lafı vardır. Arçelik mağazasının önünden geçmeyeceksin. Mağaza önüne çıkarsa bile yolunu değiştir. Kocaman bir yazıklar olsun Arçelik. Ürettiğin tüm beyaz eşyalara yazıklar olsun. Çamaşır makinenin motoru 3 kere değişti 4 'üncü motoru bekliyorum. 5 gün oldu ortada hala motor yok. İlk Motor değişim ücreti 550 TL di yeni motor ücretinin fiyatı Fiyatı 2750 TL. Olmuş. Zannedersiniz ki Koç'ların motor fabrikası yurt dışında ürün oradan bekleniyor. Oysaki beklenen motor Arçelik Çayırova'dan. Fabrikadan motor 5 gün içinde gelmiyor. Servisler şaka gibi her gün arayıp bugünde motor gelmedi diye telefon ediyorlar. Sizleri siz yapan çoookk üzücü ama bizleriz. Arçelik alınca Servislerden çıkamıyoruz...
Arçelik 2772 Kt Su Tankı Uyarısı,Arçelik 2772 Kt kuruma makinesi su tankı arızası veriyor filtreler ve su giderlerini kontrol ettim hepsi açık ama 15 20 saniyede makine su tankı uyarısı verip duruyor. Her turlu yolu denedim ama maalesef makineyi çalıştıramıyorum lütfen yardımcı olur musunuz.
Arçelik Servis Ücreti Garanti Kapsamı,Şanlıurfa Karaköprü ilçesinden Arçelik servisiyle alakalı şikayetimi belirtmek istiyorum. 2 ay önce mikrodalga satın aldım. Camı çatladı kullanıcı hatası dediler servise gönderdiğimizde. Cam değişimi için 700 TL istediler ( 1200 TL'ye aldık) neyse servis kabul etmedik diye ürüne bakmışlar diye 150 TL servis ücreti aldılar. Garantili ürün sonuçta biz camı kendimiz vurup çatlatmadık. Hani 2 km yol geldiler diye 150 TL servis ücreti çok saçma. Arçelik gibi bir firmaya yakışmadı.
Arçelik Çamaşır Makinesi Garanti Uzatma Talebi,Arçelik çamaşır makinem için garantisini uzatmak istedim Beylikdüzü Gürpınar servisinden gelip dört yıllık için 799 TL alındı ve daha sonra ilk iki gün ardından servisten aradılar ve Garanti'nin olamayacağını söylediler. Süreden dolayı madem yapılmayacak neden ücret alınıyor. Sistemden görülmüyor mu? Yapılıp yapılmayacağı ürünüme garanti yaptırmak istiyorum. Bu konuda servisten şikayetçiyim.
Arçelik 3D Yazıcı Dosya Tipi Hatası,Arçelik 3D Yazıcıya dilimleyiciden çevirdiğim gcode i pt1000 cihaza attığımda dosya tipi hatası veriyor Ve dilimleyicide stl dosyasını çevirirken 40 dakika sürüyor bu süre çok uzun ve cihaza attığımda böyle sorunla karşılaşmak vakit kaybına sebep oluyor.
Arçelik Ocak Doğalgaz Patlama Riski,2019 yılında aldığım set üstü ocak ilk günden beri hafif sesler yapıyordu. Bu sesler zamanla arttı. Kısaca küçük patlamalar. Sonra bunu araştırdım. Ve bunun doğalgaz kaçağının Ocak içine sızması ile olacağını teknik firmalardan öğrendim. Arçelik müşteri hizmetleri servis yönlendirmesi yaptı. Servis hem gelmeye ücret alıyor hem de ocakta bir şey olmadığını söylüyor. Şimdi tüm Arçelik Ocak alacaklara söylüyorum. Sıfır bir ocak alıyorsunuz ve garantisi biter bitmez ciddi bir sorun ile sizi karşı karşıya bırakıyor. Yani paranız çöp oluyor. Oda yetmezmiş gibi Ocak için servise havadan para veriyorsunuz ve bu para asgari ücretli birinin günlük kazandığı para. Yani bu sadece ocağa bakmak için. Gelip beni görmek için alınan para. Çözüm odaklı değilsin Arçelik. Yerlisin diye tercih ettim ama sirkesin kabına zararsın. Bundan sonraki işlemlerimi bilirkişi tespiti ile mahkemede çözeceğim. Maksat para değil insanlarımızın bu kadar sahipsiz olması ve sizlerinde bunu fırsata çevirmesi.
Arçelik Telve Türk Makinesi,Arçelik tkm 9961 b telve Türk makinesi kullanıyorum 3 yıldır. Su doldurma haznesi kahve fincanını tam doldurmuyor. En büyük fincanı seçtiğim halde fincanı tam doldurmuyor. Dışarıdan ben takviye ediyorum. Neden? Yardımcısı olursanız sevinirim. Garanti kapsamında değil ürünüm.
Arçelik Kurutma Makinesi Sorunu,Arçelik kurutma makinem çamaşırları tam kurutmadığı ve programı bitirmediği için 2 yıl içerisinde 4 defa servis çağırdım. Bir tanesinde makinenin içerisi temizlenmesi gerekiyor diyerek benden ücret aldılar. Garanti sürem bitene kadar sorunuma bir çözüm bulamadılar. Şimdi de aynı sorun için benden ücret talep ediyorlar. İki yılda 4 defa servis gelmesi ve ürüne çözüm bulamamaları kendi sorunları olmasına rağmen ben mağdur ediliyorum. Bir daha Arçelik'ten hiçbir ürün almam.
Arçelik Ürünlerimi Teslim Etmiyor,Sakarya / Adapazarı Arçelik karabaş yenicami şubesinden yaklaşık 2 ay önce beyaz eşya takımı aldık. Adrese teslim istememize rağmen sürekli oyalanıyoruz. Kaç kere gittim her seferinde sistem bozuk sizi arayacağız deyip gönderildim. Gerçekten yeter artık. Hukuki işlemlere başlayacağız bu olay çözülmezse.
Arçelik Kurutma Makinesi Kurulumu,Arçelik'ten on gün önce aldığım kurutma makinesi çamaşır makinemin üzerine takılacağı için yetkili servisten bir haftadır parça beklemekteyim dört aylık bebeğimin çamaşırları kurumadığı için her aradığımda mağduriyetimi anlatıyorum fakat servisten asla dönüş olmuyor. Koskoca Arçelik bunu yapıyor diyecek söz bulamıyorum salonumun ortasında süs gibi duruyor makine.
Öz Balcı Arçelik Bayi HAKKINDA,Arçelik Öz Balcı Bayisi'nden 3 parça beyaz eşya aldım 9 senet yapıldı 7 sini ödedim ( her ay zamanında ) 2 taksit özel sebeplerden dolayı İstanbul dışında olduğum için kaldı. Geri döndüğümde ise ödemek istedim ama ürünlerin iptal olduğu söyleniyor vade farkını vermeyi kabul ettiğim halde. Ve alırken istediğinizi kadar bayimizde kalabilir denilmişti. Acil yardım istiyorum. Ve biz her zaman Arçelik markasını tercih ediyoruz. Lütfen acil dönüş rica ediyorum.
